date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:24:09	75862/75862	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:24:09%20GMT	https://www.womenshealth.gov/mental-health/good-mental-health/steps-good-mental-health	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/mental-health/good-mental-health/steps-good-mental-health.html	(from https://www.womenshealth.gov/mental-health/good-mental-health/stress-and-your-health)
06:24:10	71849/71849	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2006:13:11%20GMT	https://www.womenshealth.gov/mental-health/good-mental-health/good-mental-health-every-age	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/mental-health/good-mental-health/good-mental-health-every-age.html	(from https://www.womenshealth.gov/mental-health/good-mental-health/stress-and-your-health)
06:24:14	87208/87208	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2007:07:45%20GMT	https://www.womenshealth.gov/relationships-and-safety/sexual-assault-and-rape/sexual-assault	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/relationships-and-safety/sexual-assault-and-rape/sexual-assault.html	(from https://www.womenshealth.gov/mental-health/good-mental-health/stress-and-your-health)
06:24:15	72420/72420	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:24:14%20GMT	https://www.womenshealth.gov/heart-disease-and-stroke/heart-disease/heart-disease-risk-factors/behaviors	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/heart-disease-and-stroke/heart-disease/heart-disease-risk-factors/behaviors.html	(from https://www.womenshealth.gov/mental-health/good-mental-health/stress-and-your-health)
06:24:15	76856/76856	---MC-	200	added ('OK')	text/html	date:Sun,%2001%20Aug%202021%2017:10:29%20GMT	https://www.womenshealth.gov/mental-health/mental-health-conditions/post-traumatic-stress-disorder	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/mental-health/mental-health-conditions/post-traumatic-stress-disorder.html	(from https://www.womenshealth.gov/mental-health/good-mental-health/stress-and-your-health)
06:24:15	78638/78638	---MC-	200	added ('OK')	text/html	date:Sun,%2001%20Aug%202021%2022:08:39%20GMT	https://www.womenshealth.gov/mental-health/mental-health-conditions/postpartum-depression	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/mental-health/mental-health-conditions/postpartum-depression.html	(from https://www.womenshealth.gov/mental-health/good-mental-health/stress-and-your-health)
06:24:15	92288/92288	---MC-	200	added ('OK')	text/html	date:Sun,%2001%20Aug%202021%2016:04:15%20GMT	https://www.womenshealth.gov/pregnancy/youre-pregnant-now-what/pregnancy-complications	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/pregnancy/youre-pregnant-now-what/pregnancy-complications.html	(from https://www.womenshealth.gov/mental-health/good-mental-health/stress-and-your-health)
06:24:15	82100/82100	---MC-	200	added ('OK')	text/html	date:Sun,%2001%20Aug%202021%2021:32:06%20GMT	https://www.womenshealth.gov/a-z-topics/diabetes	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/a-z-topics/diabetes.html	(from https://www.womenshealth.gov/mental-health/good-mental-health/stress-and-your-health)
06:24:16	79533/79533	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:24:16%20GMT	https://www.womenshealth.gov/breastfeeding/breastfeeding-home-work-and-public/breastfeeding-and-everyday-life	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/breastfeeding/breastfeeding-home-work-and-public/breastfeeding-and-everyday-life.html	(from https://www.womenshealth.gov/mental-health/good-mental-health/stress-and-your-health)
06:24:17	78586/78586	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:24:16%20GMT	https://www.womenshealth.gov/node/1194	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/node/1194.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:17	72665/72665	---MC-	200	added ('OK')	text/html	date:Sun,%2001%20Aug%202021%2020:22:20%20GMT	https://www.womenshealth.gov/a-z-topics/acne	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/a-z-topics/acne.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:17	78420/78420	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:24:17%20GMT	https://www.womenshealth.gov/mental-health/mental-health-conditions/eating-disorders/anorexia-nervosa	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/mental-health/mental-health-conditions/eating-disorders/anorexia-nervosa.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:18	84820/84820	---MC-	200	added ('OK')	text/html	date:Sun,%2001%20Aug%202021%2019:14:44%20GMT	https://www.womenshealth.gov/mental-health/mental-health-conditions/anxiety-disorders	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/mental-health/mental-health-conditions/anxiety-disorders.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:18	78363/78363	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:24:18%20GMT	https://www.womenshealth.gov/a-z-topics/asthma	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/a-z-topics/asthma.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:19	81061/81061	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:24:18%20GMT	https://www.womenshealth.gov/mental-health/mental-health-conditions/eating-disorders/binge-eating-disorder	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/mental-health/mental-health-conditions/eating-disorders/binge-eating-disorder.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:19	88671/88671	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2012:29:58%20GMT	https://www.womenshealth.gov/a-z-topics/urinary-incontinence	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/a-z-topics/urinary-incontinence.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:19	79624/79624	---MC-	200	added ('OK')	text/html	date:Sun,%2001%20Aug%202021%2019:03:32%20GMT	https://www.womenshealth.gov/a-z-topics/bladder-pain	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/a-z-topics/bladder-pain.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:19	73430/73430	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2011:48:20%20GMT	https://www.womenshealth.gov/a-z-topics/bleeding-disorders	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/a-z-topics/bleeding-disorders.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:20	56910/56910	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:24:19%20GMT	https://www.womenshealth.gov/cancer/breast-cancer	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/cancer/breast-cancer.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:20	78291/78291	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2008:16:40%20GMT	https://www.womenshealth.gov/breast-reconstruction-after-mastectomy	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/breast-reconstruction-after-mastectomy.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:20	201732/201732	---M--	200	added ('OK')	image/jpeg	etag:%225076107e9925283d72678474bf005c6b%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Stressandyourhealth.jpg?VersionId=YQ0yx9xp8I37hW26e7dLu2t19D2XxNpP	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Stressandyourhealth7a5f.jpg	(from https://www.womenshealth.gov/mental-health/good-mental-health/stress-and-your-health)
06:24:20	67362/67362	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:24:20%20GMT	https://www.womenshealth.gov/breastfeeding/breastfeeding-home-work-and-public/breastfeeding-and-going-back-work/business-case	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/breastfeeding/breastfeeding-home-work-and-public/breastfeeding-and-going-back-work/business-case.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:20	80137/80137	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2011:49:45%20GMT	https://www.womenshealth.gov/mental-health/mental-health-conditions/eating-disorders/bulimia-nervosa	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/mental-health/mental-health-conditions/eating-disorders/bulimia-nervosa.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:21	56740/56740	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:24:20%20GMT	https://www.womenshealth.gov/cancer/cervical-cancer	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/cancer/cervical-cancer.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:21	71563/71563	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:24:21%20GMT	https://www.womenshealth.gov/a-z-topics/chlamydia	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/a-z-topics/chlamydia.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:21	69593/69593	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2009:31:18%20GMT	https://www.womenshealth.gov/a-z-topics/chronic-fatigue-syndrome	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/a-z-topics/chronic-fatigue-syndrome.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:22	78575/78575	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:24:21%20GMT	https://www.womenshealth.gov/a-z-topics/chronic-obstructive-pulmonary-disease	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/a-z-topics/chronic-obstructive-pulmonary-disease.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:22	71416/71416	---MC-	200	added ('OK')	text/html	date:Sun,%2001%20Aug%202021%2020:40:19%20GMT	https://www.womenshealth.gov/a-z-topics/date-rape-drugs	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/a-z-topics/date-rape-drugs.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:22	70259/70259	---MC-	200	added ('OK')	text/html	date:Sun,%2001%20Aug%202021%2013:39:01%20GMT	https://www.womenshealth.gov/a-z-topics/douching	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/a-z-topics/douching.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:23	76311/76311	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:24:22%20GMT	https://www.womenshealth.gov/a-z-topics/emergency-contraception	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/a-z-topics/emergency-contraception.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:23	75821/75821	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2011:15:08%20GMT	https://www.womenshealth.gov/a-z-topics/endometriosis	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/a-z-topics/endometriosis.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:23	87355/87355	---MC-	200	added ('OK')	text/html	date:Sun,%2001%20Aug%202021%2019:39:43%20GMT	https://www.womenshealth.gov/a-z-topics/female-genital-cutting	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/a-z-topics/female-genital-cutting.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:23	73538/73538	---MC-	200	added ('OK')	text/html	date:Sun,%2001%20Aug%202021%2021:34:30%20GMT	https://www.womenshealth.gov/a-z-topics/fibromyalgia	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/a-z-topics/fibromyalgia.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:23	73996/73996	---MC-	200	added ('OK')	text/html	date:Sun,%2001%20Aug%202021%2021:30:55%20GMT	https://www.womenshealth.gov/a-z-topics/genital-herpes	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/a-z-topics/genital-herpes.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:24	66916/66916	---MC-	200	added ('OK')	text/html	date:Sun,%2001%20Aug%202021%2015:42:09%20GMT	https://www.womenshealth.gov/a-z-topics/genital-warts	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/a-z-topics/genital-warts.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:24	70694/70694	---MC-	200	added ('OK')	text/html	date:Sun,%2001%20Aug%202021%2022:32:50%20GMT	https://www.womenshealth.gov/a-z-topics/gonorrhea	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/a-z-topics/gonorrhea.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:24	75785/75785	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2011:04:53%20GMT	https://www.womenshealth.gov/a-z-topics/graves-disease	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/a-z-topics/graves-disease.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:24	69342/69342	---MC-	200	added ('OK')	text/html	date:Sun,%2001%20Aug%202021%2018:17:21%20GMT	https://www.womenshealth.gov/a-z-topics/hashimotos-disease	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/a-z-topics/hashimotos-disease.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:25	50401/50401	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2002%20Aug%202021%2013:24:25%20GMT	https://www.womenshealth.gov/files/assets/docs/federal-reports/2015_hhs_activities_to_improve_womens_health.pdf	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/files/assets/docs/federal-reports/2015_hhs_activities_to_improve_womens_health.pdf	(from https://www.womenshealth.gov/a-z-topics/)
06:24:25	64317/64317	---MC-	200	added ('OK')	text/html	date:Sun,%2001%20Aug%202021%2018:33:23%20GMT	https://www.womenshealth.gov/heart-disease-and-stroke/heart-disease	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/heart-disease-and-stroke/heart-disease.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:25	96918/96918	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2007:59:46%20GMT	https://www.womenshealth.gov/a-z-topics/viral-hepatitis	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/a-z-topics/viral-hepatitis.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:26	93047/93047	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2010:27:35%20GMT	https://www.womenshealth.gov/a-z-topics/inflammatory-bowel-disease	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/a-z-topics/inflammatory-bowel-disease.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:26	87291/87291	---MC-	200	added ('OK')	text/html	date:Sun,%2001%20Aug%202021%2022:11:15%20GMT	https://www.womenshealth.gov/a-z-topics/insomnia	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/a-z-topics/insomnia.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:27	70826/70826	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:24:26%20GMT	https://www.womenshealth.gov/a-z-topics/mammograms	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/a-z-topics/mammograms.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:27	66193/66193	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:24:27%20GMT	https://www.womenshealth.gov/a-z-topics/myasthenia-gravis	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/a-z-topics/myasthenia-gravis.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:28	77132/77132	---MC-	200	added ('OK')	text/html	date:Sun,%2001%20Aug%202021%2019:10:37%20GMT	https://www.womenshealth.gov/a-z-topics/oral-health	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/a-z-topics/oral-health.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:28	87422/87422	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2011:36:10%20GMT	https://www.womenshealth.gov/a-z-topics/osteoporosis	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/a-z-topics/osteoporosis.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:28	56852/56852	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:24:28%20GMT	https://www.womenshealth.gov/cancer/ovarian-cancer	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/cancer/ovarian-cancer.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:28	70212/70212	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:49:35%20GMT	https://www.womenshealth.gov/a-z-topics/ovarian-cysts	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/a-z-topics/ovarian-cysts.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:29	85122/85122	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2009:58:40%20GMT	https://www.womenshealth.gov/a-z-topics/pap-hpv-tests	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/a-z-topics/pap-hpv-tests.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:29	73103/73103	---MC-	200	added ('OK')	text/html	date:Sun,%2001%20Aug%202021%2016:04:48%20GMT	https://www.womenshealth.gov/a-z-topics/pelvic-inflammatory-disease	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/a-z-topics/pelvic-inflammatory-disease.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:29	69992/69992	---MC-	200	added ('OK')	text/html	date:Sun,%2001%20Aug%202021%2017:21:41%20GMT	https://www.womenshealth.gov/a-z-topics/pelvic-organ-prolapse	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/a-z-topics/pelvic-organ-prolapse.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:29	77232/77232	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:45:22%20GMT	https://www.womenshealth.gov/a-z-topics/pregnancy-and-medicines	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/a-z-topics/pregnancy-and-medicines.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:30	66975/66975	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2010:34:50%20GMT	https://www.womenshealth.gov/a-z-topics/pregnancy-tests	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/a-z-topics/pregnancy-tests.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:30	69644/69644	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2011:37:29%20GMT	https://www.womenshealth.gov/a-z-topics/prenatal-care	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/a-z-topics/prenatal-care.html	(from https://www.womenshealth.gov/a-z-topics/)
06:24:30	86671/86671	---MC-	200	added ('OK')	text/html	date:Sun,%2001%20Aug%202021%2013:27:21%20GMT	https://www.womenshealth.gov/menstrual-cycle/premenstrual-syndrome	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/menstrual-cycle/premenstrual-syndrome.html	(from https://www.womenshealth.gov/a-z-topics/)
